Number_ID,Breed,Owner,AGE,SEX,kg,BCS,AIRg,DI,SI,EMS,Sg,TBFM ,%BF,Leptin,Adiponectin,NEFA,TG,Fat area,MATSUDA,SIisOGTT,AVIGNON,O_AUCg,O_AUCi,O_peak insulin,O_time peak i,O_peak glucose,O_time peak glu,O_overall mean insulin,O_overall mean glucose,time,time2,insulin,glucose,F_0g,F_0i,Tmin,Gb,Gmin,Ge,dGb,HAUC,Ttmax,Max F insulin,Baseline F insulin,Baseline F glu,Max F glu
49,QH,UCONN,6,g,416.4,5.5,85.65,473.91,5.533,n,1.496,57.6,13.84263337,1.233,3.539,0.466,0.597341,0.004728,27.14,0.31,1.28,21106,1229,10.54,90,136,90,6.32,113.71,1.5,2.25,10.5,136,91.15,3.2,240,91.15,79.65,79.65,12.6165661,20.18,n,125.8805,3.2,91.15,421.5
49,QH,UCONN,6,g,416.4,5.5,85.65,473.91,5.533,n,1.496,57.6,13.84263337,1.233,3.539,0.466,0.597341,0.004728,27.14,0.31,1.28,21106,1229,10.54,90,136,90,6.32,113.71,2,4,8.6,132,91.15,3.2,240,91.15,79.65,79.65,12.6165661,20.18,n,125.8805,3.2,91.15,421.5
49,QH,UCONN,6,g,416.4,5.5,85.65,473.91,5.533,n,1.496,57.6,13.84263337,1.233,3.539,0.466,0.597341,0.004728,27.14,0.31,1.28,21106,1229,10.54,90,136,90,6.32,113.71,2.5,6.25,6.1,117,91.15,3.2,240,91.15,79.65,79.65,12.6165661,20.18,n,125.8805,3.2,91.15,421.5
49,QH,UCONN,6,g,416.4,5.5,85.65,473.91,5.533,n,1.496,57.6,13.84263337,1.233,3.539,0.466,0.597341,0.004728,27.14,0.31,1.28,21106,1229,10.54,90,136,90,6.32,113.71,3,9,4.3,101,91.15,3.2,240,91.15,79.65,79.65,12.6165661,20.18,n,125.8805,3.2,91.15,421.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,0,0,1.5,84.35,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,0.25,0.0625,3.4,100.5,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,0.5,0.25,4,120.5,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,1,1,7,139,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,1.25,1.5635,6.7,144,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,1.5,2.25,8.1,138.5,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,2,4,8.4,145.5,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,2.5,6.25,5.9,118.5,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
50,M,UCONN,2,g,359.1,4.5,44.55,58.43,1.31,n,1.203,n,n,1.382,12.578,0.284,4.249046,0.00774,33.71,0.31,1.74,22607,1103,8.43,120,145.5,120,5.62,120.7,3,9,5.4,95.45,91,1.5,240,91,69.2,69.2,23.95604396,14.73,n,204.817,1.5,91,380.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,0,0,0.5,91.95,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,0.25,0.0625,1.2,82.75,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,0.5,0.25,1.7,92.95,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,1,1,4.4,114.5,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,1.25,1.5635,4.8,112.5,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,1.5,2.25,4.4,111,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,2,4,3.4,105,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,2.5,6.25,5,106.5,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
51,M,UCONN,2,g,345.5,4.5,55.4,24.48,0.442,y,1.687,17.2,4.969856181,1.197,8.316,0.419,0.476934,0.005278,40.58,0.35,3.46,18593,612.8,5,150,114.5,60,3.03,101.64,3,9,2.3,97.65,86.95,0,240,86.95,67.75,67.75,22.08165612,33.78,n,109.515,0,86.95,413.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,0,0,1.3,83.65,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,0.25,0.0625,1.7,91.1,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,0.5,0.25,4.3,103.5,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,1,1,8.9,135,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,1.25,1.5635,8.4,153.5,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,1.5,2.25,12.7,156.5,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,2,4,11.9,131,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,2.5,6.25,10,120,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
52,M,UCONN,2,g,391.8,5,101.5,22.93,0.226,y,1.719,74.3,18.95739593,1.948,11.8,0.253,4.04093,0.006577,32.33,0.3,1.59,22170,1484,12.74,90,156.5,90,7.2,119.04,3,9,5.5,97.1,93.35,1.3,240,93.35,65,65,30.36957686,40.8,n,242.718,1.3,93.35,326.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,0,0,0.6,89.6,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,0.25,0.0625,2.3,97.3,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,0.5,0.25,3.1,111,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,1,1,8.7,148,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,1.25,1.5635,12.1,163.5,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,1.5,2.25,11.8,166.5,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,2,4,15,152,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,2.5,6.25,10.9,126.5,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
53,M,UCONN,1,m,300.5,5.5,119.2,77.4,0.652,y,1.673,n,n,2.235,6.456,0.516,4.092959,0.003829,42.99,0.29,3.34,24058,1628,15.03,120,166.5,90,7.91,128.6,3,9,6.6,103,86.7,1.8,150,86.7,68.55,78.3,20.93425606,30.53,n,137.233,1.8,86.7,361.5
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,0,0,0.7,88.5,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,0.25,0.0625,3.4,92.35,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,0.5,0.25,5.1,104,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,1,1,12,135,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,1.25,1.5635,15.2,141.5,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,1.5,2.25,15.7,136,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,2,4,12.5,117,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,2.5,6.25,7.1,98.7,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
54,M,UCONN,3,m,390.5,5,102.5,53.05,0.521,y,1.802,85.7,21.94040147,2.366,7.767,0.301,9.29017,0.00844,43,0.3,2.57,20270,1661,15.73,90,141.5,75,8.34,110.27,3,9,3.4,79.35,91.6,0.7,210,91.6,59.5,59.5,35.04366812,54,n,122.9315,0.7,91.6,391
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,0,0,2.3,87.45,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,0.25,0.0625,9.4,109.5,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,0.5,0.25,12.4,130.5,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,1,1,19.9,159,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,1.25,1.5635,21.2,153,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,1.5,2.25,20.2,139,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,2,4,13.2,114.5,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,2.5,6.25,8.3,92.65,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
55,M,UCONN,3,m,487.3,6.5,149.1,94.8,0.636,y,1.348,157.5,32.31490728,3.399,12.507,0.346,11.19494,0.013515,18.16,0.28,0.92,21657,2427,21.16,75,159,60,12.8,118.46,3,9,8.3,80.55,87.25,4.3,180,87.25,58.7,62.25,32.72206304,39.78,n,139.5085,4.3,87.25,421.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,0,0,2.8,84.2,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,0.25,0.0625,3.7,87.45,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,0.5,0.25,5.1,99.5,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,1,1,6.8,120.5,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,1.25,1.5635,7.9,116,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,1.5,2.25,7.1,126,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,2,4,6.5,119.5,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,2.5,6.25,4,100,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
56,M,UCONN,2,m,261.8,4.5,82.9,618.7,7.467,n,2.072,n,n,1.411,15.333,0.142,8.834935,0.00408,27.36,0.32,2.39,19424,1013,7.91,75,126,90,5.44,104.95,3,9,5,91.4,94.2,1.9,180,94.2,69.95,91.5,25.74309979,61.58,n,125.5445,1.9,94.2,416.5
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,0,0,4.9,84.55,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,0.25,0.0625,7.2,96.25,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,0.5,0.25,9.8,124,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,1,1,13.4,160.5,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,1.25,1.5635,14,167,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,1.5,2.25,12.5,158.5,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,2,4,11.8,135.5,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,2.5,6.25,7.7,114.5,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
57,M,UCONN,2,m,294.1,4.5,131.5,527.9,4.666,n,1.182,37.9,12.87594308,1.693,7.495,0.428,7.266736,0.00676,14.04,0.29,1.08,23427,1826,14.04,75,167,75,9.65,125.84,3,9,5.5,91.8,88.75,3.6,180,88.75,68,83.15,23.38028169,39.03,n,121.377,3.6,88.75,462
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,0,0,3.6,89.95,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,0.25,0.0625,6.7,88.25,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,0.5,0.25,8.9,107,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,1,1,11.1,127,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,1.25,1.5635,12.9,129.5,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
58,QH,UCONN,6,m,553.2,7,79.9,240.2,3.04,n,1.761,289.7,52.35927572,1.548,10.898,0.526,8.411377,0.00721,18.94,0.31,0.73,19940,1502,12.88,75,129.5,75,8,108.36,1.5,2.25,10.8,128.5,83.75,2.4,240,83.75,69.85,69.85,16.59701493,13.58,n,131.99,2.4,83.75,382
